"","logFC","logCPM","F","PValue","FDR"
"APOBEC3G",0.171252787394122,7.31135590903126,4.63976541004515,0.0322628527530751,0.0577122390134565
"SLX1A",0.18566139038302,7.27157073907746,4.63712391270589,0.0323115477659103,0.0577569994615042
"BRWD1",-0.152853287699219,7.58579808747247,4.63671943278949,0.0323190110194293,0.0577569994615042
"PPP1CC",-0.176308931899636,7.8658935658481,4.63553638480537,0.0323408504096315,0.0577682017427698
"CIAO2A",-0.152969404488689,7.42444304900614,4.62567878086,0.0325234287842488,0.0580663718910313
"FREM1",-0.169659506874204,7.31942754184509,4.6246414522595,0.0325427046610446,0.0580728399675207
"SPDYE3",0.165214329153875,7.51475651741501,4.61584996540877,0.0327065531432509,0.0583371693083946
"DAZL",-0.178346402518889,7.37789427120141,4.61394031054389,0.0327422582465367,0.0583727910113654
"MCRIP1",0.190532933974654,7.53299168688244,5.19247859974012,0.0328255814198674,0.0584932310603785
"CDC37",-0.160671390789446,7.85339389755907,4.60828394184232,0.0328482569140372,0.0585055367984052
"IQGAP1",-0.16366450310482,7.55050598033543,4.60157724361972,0.0329744062061077,0.0586833432507273
"ATXN10",-0.170437124597495,7.64435935102405,4.60129519397797,0.032979722554654,0.0586833432507273
"IL22RA2",-0.15831407014573,7.86062117341225,4.59757982244648,0.0330498377315896,0.0587799127441023
"USP3",-0.151025362599896,7.77943197685583,4.59171736395342,0.0331607910038131,0.0589260128278162
"PFDN1",0.160680553367811,7.62224479224446,4.59156126901757,0.0331637506157628,0.0589260128278162
"OGT",0.182884025232159,7.73637030475953,4.58911524084187,0.0332101644296171,0.0589802345782093
"PRPSAP2",-0.170921322414708,7.41620154214124,4.58806675525309,0.0332300805432705,0.0589873678543222
"CT45A1",0.219404413540376,7.23981496768178,4.58350362392147,0.0333169042162796,0.0591072424240882
"ERH",0.15861236430679,8.00043998906326,4.58284400231799,0.0333294747038255,0.0591072424240882
"FAM181B",0.174044203835821,7.32186191315425,4.57991854182427,0.033385285713835,0.0591779311984365
"ARHGAP31",-0.14319794749191,8.78758671266158,4.57212976181495,0.0335343574518685,0.0594137851702159
"P2RY11",0.158700055786512,7.47920337608431,4.56805404684752,0.0336126426947195,0.0595240593782384
"PILRA",-0.156151140918893,7.37210623995605,4.56413378418194,0.0336881234866815,0.0596292643776662
"ALG6",0.173169074028317,7.2686030678898,4.55736939150657,0.033818784863259,0.059831994202523
"CSNK1G2",-0.143426924049279,7.81318032095646,4.54093438329265,0.0341384712582857,0.0603687933118398
"PRSS53",-0.151584675526629,7.47820209432189,4.51151665394089,0.0347186597896876,0.0613655206382758
