"","gene","logFC_PFL_TLS_inRCC_vs_LSCC","FDR_PFL_TLS_inRCC_vs_LSCC","F_PFL_TLS_inRCC_vs_LSCC","sig","selected"
"3114","LEMD3",0.0724101107791723,0.996352770853196,0.16163988289782,"none","none"
"3115","DDX47",-0.0376196526176781,0.996352770853196,0.042581931821371,"par_inRCC_vs_LSCC","none"
"3116","MT2A",0.115211716859188,0.996352770853196,0.0424123918349821,"none","none"
"3117","BRD9",0.0436915867860083,0.996352770853196,0.0423728936146299,"none","none"
"3118","ZC3H11A",-0.039638150624313,0.996543197748854,0.0421470504945924,"none","none"
"3119","H4-16",-0.0462785369285862,0.997757351129324,0.0414527988302549,"par_inRCC_vs_LSCC","none"
"3120","GLS",0.043192236010622,0.997757351129324,0.0412820784861469,"none","none"
"3121","OR4F21",-0.0524712456022912,0.997757351129324,0.0411061320142206,"none","none"
"3122","YEATS2",0.039534051077545,0.997757351129324,0.0410515687098,"par_inRCC_vs_LSCC","none"
"3123","CEL",0.0457555033392995,0.997969969113617,0.0407846160705669,"none","none"
"3124","DBI",0.0480917458291341,0.997969969113617,0.0406803490566848,"none","none"
"3125","TRAPPC10",-0.0334384542455923,0.998112790688412,0.0403940812769703,"none","none"
"3126","GANAB",0.0491026493877459,0.998112790688412,0.0402170389602393,"par_inRCC_vs_LSCC","none"
"3127","BEX4",-0.0397200500591477,0.998112790688412,0.0400269926684493,"none","none"
"3128","H4C9",0.0429593957233406,0.998112790688412,0.0397653734696738,"par_inRCC_vs_LSCC","none"
"3129","HNRNPA0",-0.04500586577769,0.998112790688412,0.0395560167593546,"par_inRCC_vs_LSCC","none"
"3130","ETV3",0.0380848487306265,0.998112790688412,0.039546365711199,"par_inRCC_vs_LSCC","none"
"3131","MAPKAPK2",0.110298649895178,0.998112790688412,0.27929824574832,"par_inRCC_vs_LSCC","none"
"3132","RPS25",-0.0469244631231242,0.998112790688412,0.0394510163866182,"none","none"
"3133","H1-0",0.0403291327563812,0.998112790688412,0.0391423500781145,"par_inRCC_vs_LSCC","none"
"3134","NR4A1",0.101895364620939,0.998112790688412,0.0389694257660152,"none","none"
"3135","MT1M",-0.060111871309505,0.998112790688412,0.038748195345596,"none","none"
"3136","RBM4",-0.0413177882746122,0.998112790688412,0.0385099254202447,"par_inRCC_vs_LSCC","none"
"3137","APP",-0.0818679189350804,0.998112790688412,0.0382816476321268,"par_inRCC_vs_LSCC","none"
"3138","TEDC2",-0.0595888569500391,0.998112790688412,0.0912017806015948,"none","none"
"3139","SKI",-0.0398709488014356,0.998112790688412,0.0480475244669619,"none","none"
"3140","CDC42",0.0979617888435602,0.998112790688412,0.237025012662188,"par_inRCC_vs_LSCC","none"
"3141","CCL19",0.0966485505269649,0.998112790688412,0.0380836176230956,"none","none"
"3142","RERE",0.111235022507009,0.998112790688412,0.317356423752484,"par_inRCC_vs_LSCC","none"
"3143","SULT1A2",0.038668519696798,0.998112790688412,0.0377904041011341,"par_inRCC_vs_LSCC","none"
"3144","RIOK3",0.0370600001698892,0.998112790688412,0.0376624685172393,"par_inRCC_vs_LSCC","none"
"3145","GPR182",-0.0401191592392187,0.998112790688412,0.0376348424732135,"none","none"
"3146","SLC2A3",0.0562409671500727,0.998112790688412,0.0375255216352966,"par_inRCC_vs_LSCC","none"
"3147","UBAC2",0.03385429451535,0.998112790688412,0.037489518205908,"par_inRCC_vs_LSCC","none"
"3148","H3C2",-0.103036291022864,0.998356113747238,0.0372628012159301,"par_inRCC_vs_LSCC","none"
"3149","RSL24D1",0.107040831593128,0.998652513545038,0.339870263305394,"none","none"
"3150","ADGRE5",-0.0404932692549388,0.998652513545038,0.0367237177427661,"none","none"
"3151","ENO1",0.0578600224163332,0.998652513545038,0.0365717663721254,"none","none"
"3152","IFI16",-0.0427872517484752,0.998652513545038,0.0364503476227896,"par_inRCC_vs_LSCC","none"
"3153","ZNF821",-0.0386848547174636,0.998652513545038,0.0361044517940375,"none","none"
"3154","PPIE",-0.0408495320932294,0.998652513545038,0.0359212965332498,"none","none"
"3155","TFPI",-0.0583505890875588,0.998652513545038,0.0358877607121649,"par_inRCC_vs_LSCC","none"
"3156","DMAC2",-0.0686953007662241,0.998652513545038,0.150933871094677,"none","none"
"3157","OR10G3",-0.145077738957481,0.998652513545038,0.467104428901048,"none","none"
"3158","PDCD1",-0.105951269214828,0.998652513545038,0.397013060492017,"par_inRCC_vs_LSCC","none"
"3159","MAP2K1",-0.0492767768440913,0.998652513545038,0.0773121567004743,"none","none"
"3160","KRTAP21-1",0.0462388681801683,0.998652513545038,0.0599104848178828,"par_inRCC_vs_LSCC","none"
"3161","OBSCN",-0.0408177593799644,0.998652513545038,0.0352194383977719,"par_inRCC_vs_LSCC","none"
"3162","IREB2",-0.0383678379232369,0.998652513545038,0.0431944055180919,"none","none"
"3163","OR11H1",-0.0630312045778912,0.998652513545038,0.0350158127848008,"par_inRCC_vs_LSCC","none"
"3164","RPLP1",-0.0502542998630349,0.998652513545038,0.0348362035514157,"none","none"
"3165","SPATA4",-0.0388584687339728,0.998652513545038,0.0347698987739758,"par_inRCC_vs_LSCC","none"
"3166","CREBL2",0.0327548508766611,0.998652513545038,0.0343189160689777,"par_inRCC_vs_LSCC","none"
"3167","TET3",-0.0362144999353272,0.998652513545038,0.0351950466701795,"par_inRCC_vs_LSCC","none"
"3168","PLTP",-0.058983531860575,0.998652513545038,0.0341857731994447,"par_inRCC_vs_LSCC","none"
"3169","OR4C13",-0.03949044354262,0.998652513545038,0.0340961677035026,"none","none"
"3170","PTPN11",0.0343281051731184,0.998652513545038,0.0340811264995108,"par_inRCC_vs_LSCC","none"
"3171","ACAA1",-0.0561922259373978,0.998652513545038,0.0760015799825937,"par_inRCC_vs_LSCC","none"
"3172","NABP1",0.0415423133735619,0.998652513545038,0.0336278954827031,"none","none"
"3173","ABCC3",0.0465888079338934,0.998652513545038,0.0334493840863433,"par_inRCC_vs_LSCC","none"
"3174","MANBAL",-0.0837698195714389,0.998652513545038,0.173652217447962,"none","none"
"3175","ATP5PB",0.040119233678655,0.998652513545038,0.033401433091144,"par_inRCC_vs_LSCC","none"
"3176","UGCG",0.0380746174219829,0.998652513545038,0.0334007605019759,"none","none"
"3177","WDR33",-0.0548763427297731,0.998652513545038,0.0851542718551081,"none","none"
"3178","KRT5",-0.0979480774164746,0.998693019432413,0.033253386669157,"par_inRCC_vs_LSCC","none"
"3179","CAPN5",-0.0413496278340113,0.99895879715133,0.0329869099350895,"par_inRCC_vs_LSCC","none"
"3180","APOE",0.0950801888007383,0.99895879715133,0.0328980899288837,"par_inRCC_vs_LSCC","none"
"3181","PPIAL4F",-0.0384912378118205,0.999022550666198,0.0327410686514492,"par_inRCC_vs_LSCC","none"
"3182","ASAH1",0.0444630486559546,0.999063979863718,0.0324362073016274,"none","none"
"3183","S100A9",0.0997391524609805,0.999063979863718,0.0324149352915443,"par_inRCC_vs_LSCC","none"
"3184","FOXN3",0.0384308675190751,0.999063979863718,0.0434290228283415,"par_inRCC_vs_LSCC","none"
"3185","MED13",-0.0343562245718608,0.999462359858016,0.0320731467702809,"none","none"
"3186","CMC2",0.0448168794992521,0.999961083955431,0.0316566045139946,"none","none"
"3187","ALOX5",-0.0470510438057061,0.999961083955431,0.0312803817253587,"par_inRCC_vs_LSCC","none"
"3188","SMARCB1",-0.029663269074332,0.999961083955431,0.0312013060056559,"none","none"
"3189","COLGALT1",-0.0311108491956668,0.999961083955431,0.031187672483189,"par_inRCC_vs_LSCC","none"
"3190","MYBPC2",0.0373519902271555,0.999961083955431,0.0311860960640391,"par_inRCC_vs_LSCC","none"
"3191","XRCC5",0.069868814307952,0.999961083955431,0.125387554202594,"par_inRCC_vs_LSCC","none"
"3192","TNFRSF13B",0.034922043713743,0.999961083955431,0.0306032144334718,"none","none"
"3193","ELAVL1",-0.0926968182231288,0.999961083955431,0.212730166373959,"none","none"
"3194","MFSD4A",0.034327299786768,0.999961083955431,0.0304918435753464,"par_inRCC_vs_LSCC","none"
"3195","DGKQ",-0.0313450041946283,0.999961083955431,0.0304065701394432,"none","none"
"3196","FAM3C",-0.0282467027309415,0.999961083955431,0.0302398657006433,"none","none"
"3197","RNPS1",0.0422974819749837,0.999961083955431,0.0466674618627527,"par_inRCC_vs_LSCC","none"
"3198","TM7SF3",0.0623037644956673,0.999961083955431,0.0879024264030555,"par_inRCC_vs_LSCC","none"
"3199","MAPKAPK5",0.0727105068245774,0.999961083955431,0.148141075096819,"par_inRCC_vs_LSCC","none"
"3200","CD4",-0.0413486990233587,0.999961083955431,0.0300221775015125,"par_inRCC_vs_LSCC","none"
"3201","CSRP1",0.053187563117076,0.999961083955431,0.0298692995661416,"none","none"
"3202","MAPK6",0.0352830817424296,0.999961083955431,0.0305857911811666,"par_inRCC_vs_LSCC","none"
"3203","DLST",0.0771479221049857,0.999961083955431,0.168294370559271,"none","none"
"3204","KDM5A",0.0565318087705162,0.999961083955431,0.0945027524060153,"none","none"
"3205","SESN2",0.0328290714302725,0.999961083955431,0.028860838864648,"none","none"
"3206","RAB7A",-0.0350172672523683,0.999961083955431,0.0283555306615936,"par_inRCC_vs_LSCC","none"
"3207","CNPY3",-0.0957315634433112,0.999961083955431,0.244436023554241,"none","none"
"3208","NR1H2",-0.110275473527401,0.999961083955431,0.359016699532822,"none","none"
"3209","EIF1AX",-0.0903656280682187,0.999961083955431,0.219552565433508,"par_inRCC_vs_LSCC","none"
"3210","IZUMO1R",0.0330250904760449,0.999961083955431,0.0277582787613392,"none","none"
"3211","RAB39A",0.0347499837039486,0.999961083955431,0.0272076776661065,"none","none"
"3212","CLTB",-0.0302948657188163,0.999961083955431,0.0270490607762477,"par_inRCC_vs_LSCC","none"
"3213","CCL4L1",-0.0390086074260707,0.999961083955431,0.0270455187468596,"none","none"
"3214","SUB1",0.0394405913381438,0.999961083955431,0.0265663844145488,"par_inRCC_vs_LSCC","none"
"3215","KHDRBS1",-0.0304169355841791,0.999961083955431,0.0265234850567651,"none","none"
"3216","CT47B1",-0.044219341111305,0.999961083955431,0.0264027363659858,"par_inRCC_vs_LSCC","none"
"3217","GNB5",0.0285162541704693,0.999961083955431,0.0262081408031266,"par_inRCC_vs_LSCC","none"
"3218","ARL6IP4",-0.0284377820413647,0.999961083955431,0.0261884465026606,"par_inRCC_vs_LSCC","none"
"3219","NAP1L4",-0.0299994168654556,0.999961083955431,0.0261485502941109,"none","none"
"3220","ACAD9",0.0839993548575256,0.999961083955431,0.178574011907878,"par_inRCC_vs_LSCC","none"
"3221","CDK15",0.0370798381547865,0.999961083955431,0.0258711264014635,"none","none"
"3222","TACSTD2",-0.0558994514800354,0.999961083955431,0.0257542368448837,"par_inRCC_vs_LSCC","none"
"3223","DGKZ",0.0312551354024673,0.999961083955431,0.0256237464106368,"par_inRCC_vs_LSCC","none"
"3224","PPP1R9B",-0.032858247515246,0.999961083955431,0.0255392678800474,"none","none"
"3225","ZNF764",-0.110843715125779,0.999961083955431,0.290141248000213,"none","none"
"3226","EIF4A2",-0.0630484771658834,0.999961083955431,0.0818120792520254,"par_inRCC_vs_LSCC","none"
"3227","APPL1",0.0293902335618399,0.999961083955431,0.0247662217092488,"none","none"
"3228","LGALS8",-0.0958148673769607,0.999961083955431,0.254006393144306,"none","none"
"3229","CBX3",0.053485523742018,0.999961083955431,0.0727818758260418,"none","none"
"3230","ATP5MJ",-0.0326293158878752,0.999961083955431,0.0240876005221059,"par_inRCC_vs_LSCC","none"
"3231","UBE2D3",0.0271920409165697,0.999961083955431,0.0240201251867432,"none","none"
"3232","PBX2",-0.0308755674591249,0.999961083955431,0.0239961122718809,"none","none"
"3233","CD151",-0.0439863628065197,0.999961083955431,0.0239849265475227,"none","none"
"3234","DNAJC8",0.0298627437328436,0.999961083955431,0.0239382164975125,"none","none"
"3235","MAP3K7CL",-0.0373698497534918,0.999961083955431,0.0238505796757322,"none","none"
"3236","VSIG10",-0.0413365620568687,0.999961083955431,0.052373980661046,"none","none"
"3237","SEMA3B",0.0393609580402157,0.999961083955431,0.0397486389674966,"par_inRCC_vs_LSCC","none"
"3238","TFPI2",0.0460134101486839,0.999961083955431,0.0234048841561817,"par_inRCC_vs_LSCC","none"
"3239","TNNC1",0.0317914424994628,0.999961083955431,0.0233407021544496,"none","none"
"3240","OR14A16",0.0331043011230367,0.999961083955431,0.0230869771624889,"none","none"
"3241","ELOA2",0.0382051877401525,0.999961083955431,0.0228314343095477,"none","none"
"3242","KRT28",-0.130937301716084,0.999961083955431,0.483517610920927,"par_inRCC_vs_LSCC","none"
"3243","NDE1",-0.0342465410404976,0.999961083955431,0.0226614023497374,"par_inRCC_vs_LSCC","none"
"3244","ACP5",0.0437878182590059,0.999961083955431,0.0225198040691794,"par_inRCC_vs_LSCC","none"
"3245","MTCH1",-0.0313047690890154,0.999961083955431,0.0224819713442001,"par_inRCC_vs_LSCC","none"
"3246","ZNHIT1",-0.0311656151138613,0.999961083955431,0.0224298813775502,"par_inRCC_vs_LSCC","none"
"3247","CDKN1B",0.0286426067742596,0.999961083955431,0.0223698728940614,"none","none"
"3248","POTEG",-0.0397641088096913,0.999961083955431,0.0223533531560195,"none","none"
"3249","POLD2",0.030461749602051,0.999961083955431,0.0222653269881408,"none","none"
"3250","SRSF5",-0.0330695842510889,0.999961083955431,0.0296838054942236,"par_inRCC_vs_LSCC","none"
"3251","LIMD2",0.0353175737156246,0.999961083955431,0.0218114155450926,"none","none"
"3252","ACTR2",0.0665085276728156,0.999961083955431,0.118096243104529,"none","none"
"3253","RGS14",-0.0285582477194156,0.999961083955431,0.0291946597181198,"par_inRCC_vs_LSCC","none"
"3254","CD1E",0.0660966576480179,0.999961083955431,0.132500672487709,"par_inRCC_vs_LSCC","none"
"3255","ZNF124",-0.0712731105821942,0.999961083955431,0.120213628034661,"none","none"
"3256","TCAF1",0.0305999494616562,0.999961083955431,0.0235517530922428,"none","none"
"3257","EHMT1",0.0397701026884736,0.999961083955431,0.0413509365026322,"par_inRCC_vs_LSCC","none"
"3258","GPRIN3",0.101703047127931,0.999961083955431,0.250544323934234,"none","none"
"3259","TTC31",-0.0455696461518175,0.999961083955431,0.0552889838083933,"none","none"
"3260","SRD5A1",-0.11387943581009,0.999961083955431,0.392954232293982,"none","none"
"3261","DNAJC7",-0.0844732413003156,0.999961083955431,0.191487221015601,"none","none"
"3262","RELT",-0.0303700357461602,0.999961083955431,0.0213242279871987,"none","none"
"3263","CSPG5",0.0302012125524763,0.999961083955431,0.0211293640935031,"par_inRCC_vs_LSCC","none"
"3264","GOLGA6A",-0.0367934113202751,0.999961083955431,0.0211123418604336,"none","none"
"3265","ATF2",0.0261343006962814,0.999961083955431,0.0210108887274292,"none","none"
"3266","H2AC19",-0.0547035410498442,0.999961083955431,0.0209786793309176,"par_inRCC_vs_LSCC","none"
"3267","DEFB1",0.0430976169699489,0.999961083955431,0.020562436055028,"par_inRCC_vs_LSCC","none"
"3268","RAB43",0.0300358589160702,0.999961083955431,0.0204727415897888,"none","none"
"3269","CTBP2",-0.0289215749798277,0.999961083955431,0.0204671585850988,"none","none"
"3270","IQGAP1",0.0845218876103348,0.999961083955431,0.191681692974672,"par_inRCC_vs_LSCC","none"
"3271","OGA",-0.029244238800589,0.999961083955431,0.0203585866215205,"none","none"
"3272","R3HDM4",0.0542456181272618,0.999961083955431,0.100387104914834,"par_inRCC_vs_LSCC","none"
"3273","RABEP2",-0.0296867685380842,0.999961083955431,0.0201982426179282,"none","none"
"3274","FBL",-0.0310294316573809,0.999961083955431,0.0200879197676737,"par_inRCC_vs_LSCC","none"
"3275","CDX2",-0.0292758054770727,0.999961083955431,0.0200574875178199,"none","none"
"3276","RUVBL2",-0.0407875204077795,0.999961083955431,0.0350567045917973,"par_inRCC_vs_LSCC","none"
"3277","LFNG",-0.086823091634286,0.999961083955431,0.175638360992524,"none","none"
"3278","PLCL2",-0.0480115551807701,0.999961083955431,0.0568467428364994,"par_inRCC_vs_LSCC","none"
"3279","MRPL55",0.0279623125984027,0.999961083955431,0.0193352005379143,"par_inRCC_vs_LSCC","none"
"3280","ABI1",-0.0554779125580904,0.999961083955431,0.0752698447040131,"none","none"
"3281","GAS6",-0.0406967920443133,0.999961083955431,0.0190687330960147,"none","none"
"3282","SULT1B1",-0.0469639936161697,0.999961083955431,0.0424972012930877,"none","none"
"3283","WASHC2A",-0.0509622203876357,0.999961083955431,0.0720749145475885,"par_inRCC_vs_LSCC","none"
"3284","HLA-B",-0.0474238871454162,0.999961083955431,0.0188074527266946,"par_inRCC_vs_LSCC","none"
"3285","RPL30",-0.0414944001112997,0.999961083955431,0.0186280364973052,"none","none"
"3286","UBE2J1",0.0327702672023287,0.999961083955431,0.0185727929692765,"none","none"
"3287","FCGR1A",-0.0592913188006906,0.999961083955431,0.0903285060721679,"none","none"
"3288","RAB11B",0.0499523667835848,0.999961083955431,0.0518587089613909,"none","none"
"3289","RTL8C",-0.029409486488074,0.999961083955431,0.0183462002844993,"none","none"
"3290","ACYP2",-0.0275012212013278,0.999961083955431,0.0183236075132153,"none","none"
"3291","PTP4A2",-0.0554409183224036,0.999961083955431,0.0967223807512111,"none","none"
"3292","ELL2",-0.0298483255077797,0.999961083955431,0.0180842412856753,"par_inRCC_vs_LSCC","none"
"3293","PGGHG",-0.0357413670285339,0.999961083955431,0.0180658585231472,"par_inRCC_vs_LSCC","none"
"3294","LENG1",0.022461882605957,0.999961083955431,0.0180549810120828,"par_inRCC_vs_LSCC","none"
"3295","RPL11",-0.0366872722304488,0.999961083955431,0.0179995297285195,"none","none"
"3296","SHISA5",0.0283600180847903,0.999961083955431,0.017927247008839,"none","none"
"3297","ZC3H7A",0.118033207850042,0.999961083955431,0.491959738539988,"none","none"
"3298","MKRN3",0.0252617701616134,0.999961083955431,0.0176850126317578,"none","none"
"3299","SERBP1",-0.0362753926147588,0.999961083955431,0.0176859988850672,"par_inRCC_vs_LSCC","none"
"3300","SEPTIN7",0.0245520594932868,0.999961083955431,0.017413669083312,"none","none"
"3301","PCBP1",0.1564961343937,0.999961083955431,0.512658893681994,"none","none"
"3302","RASA4",-0.0282592306900159,0.999961083955431,0.0170128186132901,"par_inRCC_vs_LSCC","none"
"3303","UBE2Z",-0.0777924849132848,0.999961083955431,0.252901846832685,"none","none"
"3304","PLK1",-0.0321991229673121,0.999961083955431,0.0210159524461637,"none","none"
"3305","TBC1D12",0.0261727392569729,0.999961083955431,0.0167807279393457,"par_inRCC_vs_LSCC","none"
"3306","PKMYT1",-0.0240085482020159,0.999961083955431,0.016778550507573,"none","none"
"3307","OR4Q3",-0.0532791425648148,0.999961083955431,0.0637010582913156,"none","none"
"3308","UBXN4",-0.0229496920543099,0.999961083955431,0.016696856758547,"par_inRCC_vs_LSCC","none"
"3309","OR4C46",-0.0287624059537002,0.999961083955431,0.0166879154489068,"none","none"
"3310","LILRB4",0.0295268669581167,0.999961083955431,0.0227625476339594,"none","none"
"3311","TKT",-0.0254336740613714,0.999961083955431,0.0166092943301818,"par_inRCC_vs_LSCC","none"
"3312","FN1",-0.0848260960911585,0.999961083955431,0.0164462828901348,"none","none"
"3313","ARMCX6",-0.0246097101278752,0.999961083955431,0.0162066790434159,"none","none"
"3314","NPC2",-0.0433259264232675,0.999961083955431,0.016091737942757,"par_inRCC_vs_LSCC","none"
"3315","MAZ",0.0291875933891619,0.999961083955431,0.016076942698255,"par_inRCC_vs_LSCC","none"
"3316","PIK3R2",0.0280662254231752,0.999961083955431,0.0159539812880816,"none","none"
"3317","SLC6A20",0.0277038141037753,0.999961083955431,0.0159383024176657,"none","none"
"3318","MAGEA8",0.0398788692519905,0.999961083955431,0.0360570029014605,"none","none"
"3319","SF3A2",-0.0262914850432088,0.999961083955431,0.0154486504032216,"par_inRCC_vs_LSCC","none"
"3320","TYMP",-0.0371195668152604,0.999961083955431,0.0153474187844207,"par_inRCC_vs_LSCC","none"
"3321","NFKBIZ",-0.0260708877387361,0.999961083955431,0.0152068141777678,"none","none"
"3322","SMIM40",0.0249839502264398,0.999961083955431,0.0151798868604874,"none","none"
"3323","TMEM19",0.0268809443069289,0.999961083955431,0.0151734162054342,"none","none"
"3324","PHKG1",-0.0305732246356092,0.999961083955431,0.015173270606081,"par_inRCC_vs_LSCC","none"
"3325","ANKRD44",0.0342741968779769,0.999961083955431,0.0304653801867043,"par_inRCC_vs_LSCC","none"
"3326","PDZD2",0.0273827700671587,0.999961083955431,0.0148313319081152,"par_inRCC_vs_LSCC","none"
"3327","ABHD17A",-0.0235162001883368,0.999961083955431,0.0148150225049086,"par_inRCC_vs_LSCC","none"
"3328","TRADD",-0.0248077132673279,0.999961083955431,0.0147869110520365,"par_inRCC_vs_LSCC","none"
"3329","MYH9",-0.0305255287204793,0.999961083955431,0.0147712389477496,"par_inRCC_vs_LSCC","none"
"3330","OR4E1",0.0275349453214496,0.999961083955431,0.0147015715602095,"none","none"
"3331","SOX18",-0.0232470593064924,0.999961083955431,0.0146851507371483,"none","none"
"3332","GDI2",0.0225481489450733,0.999961083955431,0.0146442240607862,"par_inRCC_vs_LSCC","none"
"3333","CHRFAM7A",-0.0277588345004517,0.999961083955431,0.021197111729639,"par_inRCC_vs_LSCC","none"
"3334","FAM53B",-0.0506546161993708,0.999961083955431,0.0735697177283506,"none","none"
"3335","RNF44",-0.026176905972765,0.999961083955431,0.0204767112803445,"par_inRCC_vs_LSCC","none"
"3336","UFM1",-0.0231100501671279,0.999961083955431,0.0141861042991925,"par_inRCC_vs_LSCC","none"
"3337","MOB1A",-0.0254931421421705,0.999961083955431,0.0141724816278518,"par_inRCC_vs_LSCC","none"
"3338","TIMM17A",-0.021756217992336,0.999961083955431,0.0139446366982495,"none","none"
"3339","FOXO3",-0.0228865458090476,0.999961083955431,0.0137561624314292,"none","none"
"3340","FUBP1",0.0359486799653821,0.999961083955431,0.0432465961158183,"par_inRCC_vs_LSCC","none"
"3341","ELAVL3",0.0224030030584637,0.999961083955431,0.0136820632354949,"none","none"
"3342","GPS1",0.0216572900624438,0.999961083955431,0.0135105497803714,"par_inRCC_vs_LSCC","none"
"3343","SRPK1",-0.0223777572849557,0.999961083955431,0.0133226716896273,"none","none"
"3344","EPHB4",-0.0222812604290022,0.999961083955431,0.0132992504177246,"par_inRCC_vs_LSCC","none"
"3345","KRT8",-0.041617882094735,0.999961083955431,0.0130718516701271,"par_inRCC_vs_LSCC","none"
"3346","TRAF3IP1",0.027295490656467,0.999961083955431,0.0129534531299783,"none","none"
"3347","H2AC13",-0.0413209740374735,0.999961083955431,0.0128904907628411,"par_inRCC_vs_LSCC","none"
"3348","SAMD1",0.0232598471449514,0.999961083955431,0.0128475318565076,"par_inRCC_vs_LSCC","none"
"3349","GRK2",-0.0241406415170654,0.999961083955431,0.0128062720631237,"par_inRCC_vs_LSCC","none"
"3350","MACROH2A1",-0.0261968849644116,0.999961083955431,0.0127269509251609,"par_inRCC_vs_LSCC","none"
"3351","KRTAP20-3",-0.0234191155640416,0.999961083955431,0.0126470761899109,"none","none"
"3352","TUFM",-0.0251175884746368,0.999961083955431,0.0126411448893577,"par_inRCC_vs_LSCC","none"
"3353","ZNF138",-0.0218963610012718,0.999961083955431,0.0144729327677084,"none","none"
"3354","TCF7",0.0306685978613546,0.999961083955431,0.0125840016568626,"par_inRCC_vs_LSCC","none"
"3355","UBE2M",0.0223698423308221,0.999961083955431,0.0138811595591075,"none","none"
"3356","TMEM164",0.0204390091779393,0.999961083955431,0.012437640427793,"none","none"
"3357","TBC1D3C",0.112777408666562,0.999961083955431,0.298081942061887,"none","none"
"3358","SNRPN",-0.0198518969330808,0.999961083955431,0.0118834856306247,"par_inRCC_vs_LSCC","none"
"3359","CRIP1",-0.0287405972810063,0.999961083955431,0.0118586903557023,"par_inRCC_vs_LSCC","none"
"3360","SUSD6",0.0695749075332809,0.999961083955431,0.156405273248406,"none","none"
"3361","RANBP2",0.0613623231407712,0.999961083955431,0.0894402183474424,"par_inRCC_vs_LSCC","none"
"3362","OTOP1",-0.0228410493628751,0.999961083955431,0.0116786039562767,"par_inRCC_vs_LSCC","none"
"3363","CEBPB",0.027846593137713,0.999961083955431,0.0115925773783763,"par_inRCC_vs_LSCC","none"
"3364","SERTAD1",-0.0200999812374906,0.999961083955431,0.0115629109415204,"par_inRCC_vs_LSCC","none"
"3365","RBBP4",0.0199482647637152,0.999961083955431,0.0114850077061724,"none","none"
"3366","PRPF3",-0.020678868722883,0.999961083955431,0.011477190799023,"none","none"
"3367","XRN2",-0.020313197968975,0.999961083955431,0.011451849171954,"par_inRCC_vs_LSCC","none"
"3368","PLEKHM2",-0.020317062909164,0.999961083955431,0.0130095154187141,"none","none"
"3369","CDK4",-0.018403997216983,0.999961083955431,0.0113815615942893,"none","none"
"3370","TNK2",-0.0241836023619357,0.999961083955431,0.0113244058928855,"par_inRCC_vs_LSCC","none"
"3371","TNFSF13",-0.0899942817266148,0.999961083955431,0.189523506195288,"none","none"
"3372","GABBR1",-0.134553575172526,0.999961083955431,0.437550438263549,"none","none"
"3373","TADA2B",0.0219238368256147,0.999961083955431,0.0111581378610861,"none","none"
"3374","CHMP3",0.0223835091987191,0.999961083955431,0.0110476831466399,"par_inRCC_vs_LSCC","none"
"3375","VPS4A",0.0261762689981623,0.999961083955431,0.0154549301464916,"par_inRCC_vs_LSCC","none"
"3376","PAICS",0.0344805016964607,0.999961083955431,0.0363530349772641,"par_inRCC_vs_LSCC","none"
"3377","ANKLE2",-0.0211358178756713,0.999961083955431,0.0108843184517904,"none","none"
"3378","TOR1AIP2",-0.0189810676118141,0.999961083955431,0.0107875859836424,"par_inRCC_vs_LSCC","none"
"3379","NFE2L1",0.0227304335353904,0.999961083955431,0.01075957184251,"par_inRCC_vs_LSCC","none"
"3380","ADAR",-0.0245513734448169,0.999961083955431,0.010738054616182,"par_inRCC_vs_LSCC","none"
"3381","RPL36AL",0.0842501413313058,0.999961083955431,0.186254107325846,"par_inRCC_vs_LSCC","none"
"3382","UBA3",-0.0267482592821751,0.999961083955431,0.0327880274759614,"none","none"
"3383","CLEC5A",-0.0529837028915033,0.999961083955431,0.094964799260698,"par_inRCC_vs_LSCC","none"
"3384","DEGS1",0.0225522234990922,0.999961083955431,0.0104544798201743,"par_inRCC_vs_LSCC","none"
"3385","FAM174A",-0.0227141906842452,0.999961083955431,0.0104525295785508,"none","none"
"3386","DHODH",-0.0253026766519064,0.999961083955431,0.0216804892477141,"none","none"
"3387","ZMAT2",0.0389564903451234,0.999961083955431,0.0486961296247442,"par_inRCC_vs_LSCC","none"
"3388","RANBP1",0.0299320666337819,0.999961083955431,0.0100743079813685,"par_inRCC_vs_LSCC","none"
"3389","IGSF9B",0.024772632621228,0.999961083955431,0.00992606366195187,"none","none"
"3390","FBRS",0.0160858968383809,0.999961083955431,0.00992603177099213,"none","none"
"3391","CAVIN1",0.0285212109350851,0.999961083955431,0.0098707808658364,"par_inRCC_vs_LSCC","none"
"3392","IFITM3",-0.030270949866086,0.999961083955431,0.00976173020963054,"par_inRCC_vs_LSCC","none"
"3393","CTAGE9",-0.0243532161873542,0.999961083955431,0.00949626205279707,"par_inRCC_vs_LSCC","none"
"3394","BTLA",0.0195778176507705,0.999961083955431,0.00945940741913078,"par_inRCC_vs_LSCC","none"
"3395","GOLM2",-0.0200788218693752,0.999961083955431,0.00941942976024463,"par_inRCC_vs_LSCC","none"
"3396","MYOD1",-0.0183020982939128,0.999961083955431,0.00936702695042037,"none","none"
"3397","PPP1R14B",-0.0191610540578734,0.999961083955431,0.00935537885503196,"par_inRCC_vs_LSCC","none"
"3398","KRTAP10-10",-0.0183324137233519,0.999961083955431,0.00902121237145701,"none","none"
"3399","LRRC14",0.0186025075338319,0.999961083955431,0.00900093750820327,"none","none"
